start_time_ms, observed_ms, relative_trial_time_ms,x,y,z,rot_x,rot_y,rot_z,hmd_x,hmd_y,hmd_z,wheel_angle_degrees
1862245,1864578,2333.37500000,-0.2556,1.0958,0.1154,344.3374,87.0103,98.0955,0.2751,1.2404,-0.2489,284.0595
1862245,1864589,2344.50000000,-0.2562,1.0938,0.1153,342.4462,86.9899,98.1225,0.2751,1.2404,-0.2489,286.0509
1862245,1864600,2355.62500000,-0.2567,1.0917,0.1151,340.6196,86.8746,98.1229,0.2751,1.2404,-0.2488,287.9396
1862245,1864611,2366.75000000,-0.2577,1.0898,0.1148,338.5167,86.7835,98.1787,0.2750,1.2403,-0.2488,289.7734
1862245,1864622,2377.87500000,-0.2584,1.0877,0.1148,336.6170,86.7556,98.1861,0.2750,1.2403,-0.2488,291.8813
1862245,1864633,2388.87500000,-0.2578,1.0858,0.1143,334.7821,86.6549,98.2436,0.2750,1.2403,-0.2489,293.7766
1862245,1864645,2400.00000000,-0.2579,1.0835,0.1142,332.7358,86.5754,98.1514,0.2750,1.2403,-0.2490,295.6171
1862245,1864656,2411.12500000,-0.2580,1.0815,0.1142,330.7647,86.4572,98.3149,0.2750,1.2403,-0.2490,297.6569
1862245,1864667,2422.25000000,-0.2580,1.0793,0.1139,328.8238,86.3015,98.3215,0.2751,1.2402,-0.2491,299.6385
1862245,1864678,2433.37500000,-0.2581,1.0769,0.1138,326.7194,86.1909,98.3585,0.2751,1.2402,-0.2491,301.5841
1862245,1864689,2444.50000000,-0.2579,1.0747,0.1139,324.4591,86.0877,98.3399,0.2751,1.2402,-0.2492,303.6882
1862245,1864700,2455.62500000,-0.2578,1.0723,0.1137,322.2526,85.8671,98.5423,0.2751,1.2402,-0.2492,305.9420
1862245,1864711,2466.62500000,-0.2577,1.0697,0.1138,319.9488,85.7153,98.5624,0.2751,1.2401,-0.2492,308.1633
1862245,1864722,2477.75000000,-0.2576,1.0672,0.1136,317.6379,85.5122,98.7120,0.2752,1.2401,-0.2492,310.4632
1862245,1864733,2488.87500000,-0.2573,1.0648,0.1132,315.3522,85.2665,98.8460,0.2753,1.2401,-0.2492,312.7794
1862245,1864745,2500.00000000,-0.2571,1.0621,0.1133,313.0446,85.1068,98.8721,0.2753,1.2401,-0.2493,315.0705
1862245,1864756,2511.12500000,-0.2558,1.0574,0.1128,308.6621,84.6172,99.2478,0.2755,1.2401,-0.2493,319.5950
1862245,1864767,2522.25000000,-0.2558,1.0574,0.1128,308.6621,84.6172,99.2478,0.2755,1.2401,-0.2493,319.5950
1862245,1864778,2533.37500000,-0.2544,1.0526,0.1129,304.2835,84.1982,99.4978,0.2756,1.2401,-0.2494,323.9383
1862245,1864789,2544.50000000,-0.2532,1.0506,0.1128,302.2561,83.8789,99.8447,0.2757,1.2401,-0.2495,326.1214
1862245,1864800,2555.50000000,-0.2532,1.0506,0.1128,302.2561,83.8789,99.8447,0.2757,1.2401,-0.2495,326.1214
1862245,1864811,2566.62500000,-0.2521,1.0484,0.1128,299.9926,83.7225,99.8061,0.2758,1.2401,-0.2496,328.1575
1862245,1864822,2577.75000000,-0.2493,1.0445,0.1129,295.7547,82.9593,100.5469,0.2761,1.2402,-0.2497,332.5040
1862245,1864833,2588.87500000,-0.2493,1.0445,0.1129,295.7547,82.9593,100.5469,0.2761,1.2402,-0.2497,332.5040
1862245,1864845,2600.00000000,-0.2480,1.0421,0.1132,293.4973,82.4780,100.8905,0.2761,1.2402,-0.2498,334.6387
1862245,1864856,2611.12500000,-0.2465,1.0403,0.1134,291.1570,81.9641,101.2833,0.2763,1.2403,-0.2499,336.8915
1862245,1864867,2622.25000000,-0.2454,1.0381,0.1131,288.9220,81.3562,101.8037,0.2763,1.2404,-0.2500,339.2238
1862245,1864878,2633.25000000,-0.2439,1.0361,0.1131,286.6267,80.5090,102.7116,0.2763,1.2404,-0.2501,341.4546
1862245,1864889,2644.37500000,-0.2422,1.0343,0.1132,284.2896,79.0871,103.9451,0.2764,1.2405,-0.2503,343.7591
1862245,1864900,2655.50000000,-0.2407,1.0322,0.1123,282.0668,77.3320,105.7573,0.2764,1.2405,-0.2505,346.1158
1862245,1864911,2666.62500000,-0.2389,1.0301,0.1126,279.8470,75.4279,107.5500,0.2764,1.2406,-0.2507,348.3729
1862245,1864922,2677.75000000,-0.2373,1.0288,0.1127,277.5786,71.9374,110.9860,0.2765,1.2407,-0.2509,350.6009
1862245,1864933,2688.87500000,-0.2351,1.0273,0.1130,275.4490,65.7665,117.0582,0.2764,1.2407,-0.2511,352.9165
1862245,1864945,2700.00000000,-0.2332,1.0257,0.1130,273.4879,51.4638,131.3752,0.2764,1.2408,-0.2513,355.1426
1862245,1864956,2711.12500000,-0.2313,1.0245,0.1132,272.1307,13.2740,169.4221,0.2764,1.2408,-0.2516,357.3800
1862245,1864967,2722.12500000,-0.2294,1.0228,0.1120,272.5667,317.8610,224.7177,0.2764,1.2408,-0.2518,359.6085
1862245,1864978,2733.25000000,-0.2274,1.0210,0.1125,274.2960,294.1501,248.2877,0.2763,1.2409,-0.2520,1.8074
1862245,1864989,2744.37500000,-0.2253,1.0198,0.1124,276.2801,285.0027,257.3827,0.2762,1.2409,-0.2522,3.9941
1862245,1865000,2755.50000000,-0.2230,1.0189,0.1130,278.2739,280.1461,262.1971,0.2761,1.2410,-0.2523,6.1329
1862245,1865011,2766.62500000,-0.2209,1.0180,0.1131,280.2833,277.4291,264.8249,0.2760,1.2410,-0.2525,8.2031
1862245,1865022,2777.75000000,-0.2188,1.0172,0.1132,282.3045,275.3839,266.7861,0.2760,1.2411,-0.2527,10.2481
1862245,1865033,2788.87500000,-0.2166,1.0167,0.1137,284.2249,274.1531,268.0098,0.2758,1.2411,-0.2528,12.2928
1862245,1865044,2799.87500000,-0.2147,1.0161,0.1137,286.2066,273.4238,268.7131,0.2757,1.2411,-0.2530,14.2253
1862245,1865056,2811.00000000,-0.2126,1.0156,0.1138,288.0596,272.3533,269.6578,0.2757,1.2411,-0.2532,16.2126
1862245,1865067,2822.25000000,-0.2109,1.0151,0.1140,289.8733,271.6125,270.3178,0.2757,1.2411,-0.2534,18.0695
1862245,1865078,2833.37500000,-0.2093,1.0147,0.1140,291.5665,271.5017,270.4945,0.2757,1.2410,-0.2535,19.8836
1862245,1865089,2844.50000000,-0.2072,1.0141,0.1139,293.4050,270.4911,270.9754,0.2756,1.2410,-0.2537,21.5780
1862245,1865100,2855.62500000,-0.2053,1.0140,0.1139,294.8387,270.3359,271.3549,0.2755,1.2410,-0.2538,23.4091
1862245,1865111,2866.75000000,-0.2035,1.0140,0.1141,296.3035,270.2384,271.5020,0.2755,1.2410,-0.2539,24.8424
1862245,1865122,2877.87500000,-0.2017,1.0131,0.1140,297.7578,269.7708,271.9297,0.2755,1.2410,-0.2540,26.3065
1862245,1865133,2888.87500000,-0.2004,1.0128,0.1129,299.2736,269.9132,271.6936,0.2754,1.2410,-0.2541,27.7544
1862245,1865145,2900.00000000,-0.1988,1.0126,0.1132,300.7173,269.8103,271.8269,0.2753,1.2410,-0.2541,29.2724
1862245,1865156,2911.12500000,-0.1972,1.0128,0.1130,302.2272,269.7097,271.9156,0.2752,1.2409,-0.2541,30.7144
1862245,1865167,2922.25000000,-0.1957,1.0127,0.1130,303.8387,269.5280,272.0266,0.2751,1.2409,-0.2542,32.2224
1862245,1865178,2933.37500000,-0.1939,1.0125,0.1135,305.3770,269.2509,272.2141,0.2751,1.2408,-0.2542,33.8303
1862245,1865189,2944.50000000,-0.1922,1.0130,0.1142,306.9134,269.3269,272.1255,0.2752,1.2407,-0.2542,35.3626
1862245,1865200,2955.62500000,-0.1903,1.0130,0.1143,308.4363,269.1616,272.2010,0.2752,1.2406,-0.2542,36.9003
1862245,1865211,2966.62500000,-0.1886,1.0131,0.1144,310.0685,269.0236,272.2213,0.2752,1.2406,-0.2542,38.4192
1862245,1865222,2977.75000000,-0.1871,1.0136,0.1146,311.5028,269.1160,272.1199,0.2752,1.2405,-0.2542,40.0483
1862245,1865233,2988.87500000,-0.1851,1.0138,0.1147,313.0905,268.9702,272.1756,0.2753,1.2406,-0.2542,41.4845
1862245,1865245,3000.00000000,-0.1835,1.0144,0.1147,314.6823,268.6991,272.3456,0.2753,1.2405,-0.2541,43.0684
1862245,1865256,3011.12500000,-0.1818,1.0148,0.1147,316.2215,268.7982,272.1427,0.2754,1.2405,-0.2540,44.6522
1862245,1865267,3022.25000000,-0.1801,1.0152,0.1148,317.8340,268.7254,272.2156,0.2754,1.2406,-0.2539,46.1953
1862245,1865278,3033.37500000,-0.1784,1.0156,0.1149,319.3503,268.5141,272.4221,0.2755,1.2406,-0.2538,47.8045
1862245,1865289,3044.50000000,-0.1766,1.0163,0.1151,320.8546,268.6595,272.3056,0.2755,1.2406,-0.2537,49.3122
1862245,1865300,3055.50000000,-0.1753,1.0168,0.1152,322.4882,268.5167,272.3149,0.2755,1.2406,-0.2536,50.8204
1862245,1865311,3066.62500000,-0.1738,1.0175,0.1153,324.0283,268.3553,272.4147,0.2756,1.2406,-0.2535,52.4499
1862245,1865322,3077.75000000,-0.1718,1.0188,0.1170,325.4243,268.1346,272.5140,0.2757,1.2406,-0.2535,53.9835
1862245,1865333,3088.87500000,-0.1706,1.0193,0.1173,326.8830,268.0709,272.5372,0.2757,1.2407,-0.2534,55.3711
1862245,1865345,3100.00000000,-0.1690,1.0202,0.1165,328.2856,267.9335,272.5854,0.2758,1.2408,-0.2533,56.8263
1862245,1865356,3111.12500000,-0.1679,1.0207,0.1158,329.6705,268.0826,272.4644,0.2758,1.2408,-0.2533,58.2229
1862245,1865367,3122.25000000,-0.1669,1.0214,0.1161,331.0999,268.0592,272.5023,0.2758,1.2408,-0.2533,59.6133
1862245,1865378,3133.25000000,-0.1655,1.0223,0.1160,332.4804,267.8691,272.5019,0.2759,1.2408,-0.2533,61.0396
1862245,1865389,3144.37500000,-0.1641,1.0232,0.1162,333.8585,267.9598,272.4201,0.2759,1.2409,-0.2533,62.4141
1862245,1865400,3155.50000000,-0.1630,1.0240,0.1165,335.3181,267.9240,272.4448,0.2759,1.2410,-0.2533,63.7955
1862245,1865411,3166.62500000,-0.1616,1.0249,0.1165,336.7634,267.7973,272.4303,0.2759,1.2410,-0.2533,65.2519
1862245,1865422,3177.75000000,-0.1604,1.0259,0.1164,338.1634,267.8512,272.3662,0.2760,1.2410,-0.2534,66.6929
1862245,1865433,3188.87500000,-0.1593,1.0269,0.1167,339.6099,267.7811,272.3963,0.2760,1.2411,-0.2534,68.0949
1862245,1865445,3200.00000000,-0.1579,1.0277,0.1169,341.0628,267.6313,272.3987,0.2760,1.2411,-0.2535,69.5370
1862245,1865456,3211.12500000,-0.1550,1.0306,0.1183,344.2206,267.5310,272.3952,0.2760,1.2412,-0.2535,70.9840
1862245,1865467,3222.12500000,-0.1550,1.0306,0.1183,344.2206,267.5310,272.3952,0.2760,1.2412,-0.2535,70.9840
1862245,1865478,3233.25000000,-0.1537,1.0318,0.1186,345.8987,267.4455,272.4227,0.2760,1.2413,-0.2535,74.1352
1862245,1865489,3244.37500000,-0.1537,1.0318,0.1186,345.8987,267.4455,272.4227,0.2760,1.2413,-0.2535,74.1352
1862245,1865500,3255.50000000,-0.1511,1.0344,0.1192,349.1813,267.2564,272.4571,0.2761,1.2414,-0.2535,77.4552
1862245,1865511,3266.62500000,-0.1498,1.0362,0.1190,350.8974,267.2085,272.4460,0.2761,1.2413,-0.2534,79.0778
1862245,1865522,3277.75000000,-0.1489,1.0379,0.1189,352.7042,267.1333,272.4006,0.2762,1.2414,-0.2533,80.7903
1862245,1865533,3288.87500000,-0.1468,1.0396,0.1190,354.5143,267.0433,272.3782,0.2762,1.2414,-0.2533,82.5941
1862245,1865544,3299.87500000,-0.1456,1.0412,0.1193,356.2595,266.9899,272.3984,0.2762,1.2415,-0.2533,84.3994
1862245,1865556,3311.00000000,-0.1444,1.0427,0.1194,358.1151,266.8835,272.3626,0.2762,1.2415,-0.2532,86.1389
1862245,1865567,3322.25000000,-0.1434,1.0442,0.1194,359.8962,266.7809,272.3525,0.2764,1.2416,-0.2531,87.9894
1862245,1865578,3333.37500000,-0.1424,1.0457,0.1197,1.6212,266.7032,272.3239,0.2764,1.2415,-0.2530,89.7642
1862245,1865589,3344.50000000,-0.1417,1.0478,0.1199,3.3907,266.6333,272.2630,0.2764,1.2415,-0.2530,91.4848
1862245,1865600,3355.62500000,-0.1404,1.0496,0.1200,5.2085,266.5500,272.2132,0.2766,1.2415,-0.2529,93.2521
1862245,1865611,3366.75000000,-0.1394,1.0513,0.1205,7.0280,266.4808,272.1796,0.2766,1.2415,-0.2528,95.0664
1862245,1865622,3377.87500000,-0.1392,1.0519,0.1188,8.8276,266.5387,272.1365,0.2766,1.2415,-0.2528,96.8820
1862245,1865633,3388.87500000,-0.1381,1.0538,0.1187,10.7466,266.4399,272.0978,0.2766,1.2416,-0.2528,98.6842
1862245,1865645,3400.00000000,-0.1373,1.0552,0.1191,12.5918,266.3508,272.0446,0.2767,1.2416,-0.2527,100.5982
1862245,1865656,3411.12500000,-0.1368,1.0572,0.1190,14.4892,266.3410,271.9898,0.2768,1.2416,-0.2527,102.4400
1862245,1865667,3422.25000000,-0.1360,1.0591,0.1190,16.4357,266.2405,271.9475,0.2768,1.2415,-0.2527,104.3378
1862245,1865678,3433.37500000,-0.1354,1.0608,0.1193,18.3177,266.1531,271.8771,0.2769,1.2416,-0.2527,106.2796
1862245,1865689,3444.50000000,-0.1351,1.0632,0.1198,20.2356,266.1330,271.9356,0.2770,1.2416,-0.2527,108.1594
1862245,1865700,3455.62500000,-0.1344,1.0652,0.1199,22.1997,266.0128,271.8052,0.2770,1.2416,-0.2527,110.0705
1862245,1865711,3466.62500000,-0.1341,1.0674,0.1202,24.1280,265.9262,271.7581,0.2771,1.2416,-0.2527,112.0347
1862245,1865722,3477.75000000,-0.1337,1.0693,0.1202,26.0850,265.8548,271.8116,0.2772,1.2416,-0.2527,113.9597
1862245,1865733,3488.87500000,-0.1332,1.0714,0.1204,28.0165,265.6952,271.6688,0.2773,1.2416,-0.2527,115.9079
1862245,1865745,3500.00000000,-0.1331,1.0738,0.1206,29.8901,265.6534,271.6599,0.2774,1.2417,-0.2527,117.8386
1862245,1865756,3511.12500000,-0.1330,1.0757,0.1205,31.7787,265.5712,271.6757,0.2775,1.2417,-0.2527,119.7095
1862245,1865767,3522.25000000,-0.1330,1.0777,0.1207,33.6614,265.4428,271.5678,0.2775,1.2417,-0.2527,121.5917
1862245,1865778,3533.37500000,-0.1329,1.0798,0.1209,35.5447,265.3081,271.4330,0.2776,1.2417,-0.2527,123.4738
1862245,1865789,3544.50000000,-0.1332,1.0821,0.1208,37.4789,265.2679,271.4553,0.2777,1.2417,-0.2526,125.3580
1862245,1865800,3555.50000000,-0.1328,1.0844,0.1209,39.3708,265.1832,271.3511,0.2778,1.2418,-0.2526,127.2888
1862245,1865811,3566.62500000,-0.1331,1.0867,0.1214,41.2357,265.0026,271.1595,0.2779,1.2418,-0.2525,129.1834
1862245,1865822,3577.75000000,-0.1335,1.0884,0.1211,43.0857,264.9611,271.2576,0.2780,1.2418,-0.2525,131.0512
1862245,1865833,3588.87500000,-0.1346,1.0902,0.1212,44.9675,264.6879,271.0758,0.2781,1.2418,-0.2524,132.8939
1862245,1865845,3600.00000000,-0.1352,1.0926,0.1215,46.8275,264.4724,270.8995,0.2783,1.2419,-0.2524,134.7733
1862245,1865856,3611.12500000,-0.1359,1.0943,0.1208,48.8221,264.4105,270.9303,0.2784,1.2419,-0.2523,136.6346
1862245,1865867,3622.25000000,-0.1368,1.0963,0.1207,50.8435,264.1477,270.6869,0.2786,1.2419,-0.2523,138.6267
1862245,1865878,3633.25000000,-0.1374,1.0975,0.1208,52.7493,263.8856,270.5128,0.2787,1.2419,-0.2522,140.6522
1862245,1865889,3644.37500000,-0.1383,1.0992,0.1204,54.7409,263.7487,270.4414,0.2789,1.2419,-0.2520,142.5583
1862245,1865900,3655.50000000,-0.1384,1.1011,0.1202,56.6768,263.4163,270.1578,0.2789,1.2419,-0.2520,144.5517
1862245,1865911,3666.62500000,-0.1391,1.1021,0.1204,58.5802,263.1093,269.9478,0.2791,1.2419,-0.2519,146.4925
1862245,1865922,3677.75000000,-0.1402,1.1036,0.1196,60.6178,262.7612,269.5758,0.2792,1.2419,-0.2518,148.3984
1862245,1865933,3688.87500000,-0.1410,1.1054,0.1194,62.6064,262.3930,269.3330,0.2793,1.2420,-0.2518,150.4479
1862245,1865945,3700.00000000,-0.1421,1.1076,0.1191,64.6786,261.8688,268.7590,0.2795,1.2420,-0.2517,152.4401
1862245,1865956,3711.12500000,-0.1421,1.1076,0.1191,64.6786,261.8688,268.7590,0.2795,1.2420,-0.2517,152.4401
1862245,1865967,3722.12500000,-0.1447,1.1113,0.1190,68.7797,260.7404,267.7100,0.2796,1.2422,-0.2517,156.5854
1862245,1865978,3733.25000000,-0.1462,1.1137,0.1188,70.8340,259.8722,266.8971,0.2796,1.2423,-0.2517,158.6606
1862245,1865989,3744.37500000,-0.1469,1.1162,0.1206,72.9160,258.8971,266.0646,0.2797,1.2424,-0.2517,160.7359
1862245,1866000,3755.50000000,-0.1489,1.1185,0.1202,74.9940,257.3590,264.5520,0.2797,1.2424,-0.2517,162.8375
1862245,1866011,3766.62500000,-0.1501,1.1194,0.1199,76.9278,256.3309,263.7380,0.2798,1.2423,-0.2517,164.9562
1862245,1866022,3777.75000000,-0.1507,1.1218,0.1219,79.0434,253.9075,261.3811,0.2798,1.2423,-0.2516,166.9062
1862245,1866033,3788.87500000,-0.1530,1.1242,0.1214,81.0881,250.2230,257.6749,0.2797,1.2423,-0.2516,169.0818
1862245,1866044,3799.87500000,-0.1547,1.1249,0.1211,83.1620,244.8146,252.3088,0.2797,1.2424,-0.2516,171.2249
1862245,1866056,3811.00000000,-0.1561,1.1268,0.1220,85.0651,233.5815,241.2423,0.2797,1.2424,-0.2515,173.4330
1862245,1866067,3822.25000000,-0.1584,1.1288,0.1217,86.6874,211.1540,218.8239,0.2796,1.2424,-0.2515,175.6371
1862245,1866078,3833.37500000,-0.1604,1.1299,0.1217,87.2170,168.3653,176.1932,0.2796,1.2423,-0.2514,177.9054
1862245,1866089,3844.50000000,-0.1625,1.1312,0.1212,86.0730,132.3297,140.1495,0.2796,1.2423,-0.2514,180.1864
1862245,1866100,3855.62500000,-0.1656,1.1327,0.1210,84.1627,115.7098,123.5297,0.2795,1.2423,-0.2513,182.5392
1862245,1866111,3866.75000000,-0.1656,1.1327,0.1210,84.1627,115.7098,123.5297,0.2795,1.2423,-0.2513,182.5392
1862245,1866122,3877.87500000,-0.1678,1.1334,0.1208,81.9440,107.2871,115.1598,0.2795,1.2423,-0.2513,184.9104
1862245,1866133,3888.87500000,-0.1699,1.1347,0.1213,79.7099,102.9516,110.9291,0.2794,1.2423,-0.2512,187.3598
1862245,1866145,3900.00000000,-0.1750,1.1366,0.1209,75.0432,97.8239,105.8429,0.2793,1.2422,-0.2511,192.1186
1862245,1866156,3911.12500000,-0.1775,1.1375,0.1208,72.6578,96.2477,104.3606,0.2793,1.2422,-0.2510,194.5307
1862245,1866167,3922.25000000,-0.1775,1.1375,0.1208,72.6578,96.2477,104.3606,0.2793,1.2422,-0.2510,194.5307
1862245,1866178,3933.37500000,-0.1834,1.1386,0.1203,67.8501,94.2106,102.3957,0.2792,1.2421,-0.2508,199.3794
1862245,1866189,3944.50000000,-0.1852,1.1393,0.1202,65.4304,93.1774,101.5704,0.2791,1.2421,-0.2507,201.8590
1862245,1866200,3955.62500000,-0.1852,1.1393,0.1202,65.4304,93.1774,101.5704,0.2791,1.2421,-0.2507,201.8590
1862245,1866211,3966.62500000,-0.1904,1.1400,0.1195,60.4982,91.7497,100.4877,0.2791,1.2421,-0.2505,206.7830
1862245,1866222,3977.75000000,-0.1929,1.1406,0.1201,58.1258,91.1929,100.0735,0.2791,1.2421,-0.2504,209.3544
1862245,1866233,3988.87500000,-0.1929,1.1406,0.1201,58.1258,91.1929,100.0735,0.2791,1.2421,-0.2504,209.3544
1862245,1866245,4000.00000000,-0.1979,1.1409,0.1192,53.1664,90.4499,99.3659,0.2790,1.2421,-0.2502,214.3483
1862245,1866256,4011.12500000,-0.2003,1.1408,0.1193,50.7350,90.1259,99.1663,0.2790,1.2420,-0.2501,216.7901
1862245,1866267,4022.25000000,-0.2003,1.1408,0.1193,50.7350,90.1259,99.1663,0.2790,1.2420,-0.2501,216.7901
1862245,1866278,4033.37500000,-0.2034,1.1391,0.1199,48.2306,90.0190,99.0229,0.2790,1.2419,-0.2500,219.2522
1862245,1866289,4044.50000000,-0.2087,1.1385,0.1193,43.4228,89.5651,98.7428,0.2791,1.2418,-0.2497,224.1911
1862245,1866300,4055.50000000,-0.2087,1.1385,0.1193,43.4228,89.5651,98.7428,0.2791,1.2418,-0.2497,224.1911
1862245,1866311,4066.62500000,-0.2117,1.1375,0.1193,41.1706,89.3664,98.6663,0.2792,1.2418,-0.2496,226.6266
1862245,1866322,4077.75000000,-0.2143,1.1371,0.1193,38.8512,89.2207,98.6005,0.2793,1.2417,-0.2495,228.9039
1862245,1866333,4088.87500000,-0.2168,1.1361,0.1188,36.5861,89.0944,98.5588,0.2794,1.2417,-0.2493,231.2433
1862245,1866345,4100.00000000,-0.2189,1.1351,0.1188,34.4746,88.9705,98.5413,0.2795,1.2416,-0.2492,233.5270
1862245,1866356,4111.12500000,-0.2234,1.1331,0.1181,30.1339,88.7216,98.4515,0.2798,1.2415,-0.2488,237.9014
1862245,1866367,4122.25000000,-0.2250,1.1317,0.1180,28.0600,88.5984,98.3651,0.2800,1.2416,-0.2486,240.0368
1862245,1866378,4133.25000000,-0.2250,1.1317,0.1180,28.0600,88.5984,98.3651,0.2800,1.2416,-0.2486,240.0368
1862245,1866389,4144.37500000,-0.2291,1.1298,0.1176,23.9095,88.3886,98.2573,0.2803,1.2415,-0.2483,244.3081
1862245,1866400,4155.50000000,-0.2314,1.1281,0.1178,21.9356,88.3707,98.2000,0.2806,1.2416,-0.2482,246.3131
1862245,1866411,4166.62500000,-0.2314,1.1281,0.1178,21.9356,88.3707,98.2000,0.2806,1.2416,-0.2482,246.3131
1862245,1866422,4177.75000000,-0.2333,1.1272,0.1177,19.9204,88.2771,98.1721,0.2807,1.2416,-0.2481,248.2906
1862245,1866433,4188.87500000,-0.2351,1.1256,0.1175,17.9081,88.1742,98.1062,0.2809,1.2416,-0.2480,250.3209
1862245,1866445,4200.00000000,-0.2369,1.1241,0.1175,15.8727,88.1556,98.1326,0.2810,1.2417,-0.2479,252.3482
1862245,1866456,4211.12500000,-0.2386,1.1227,0.1174,13.8712,88.0803,98.1005,0.2812,1.2417,-0.2478,254.3889
1862245,1866467,4222.12500000,-0.2403,1.1212,0.1172,11.8187,87.9856,98.0689,0.2813,1.2417,-0.2478,256.4018
1862245,1866478,4233.25000000,-0.2414,1.1194,0.1169,9.8325,87.9434,98.0379,0.2813,1.2417,-0.2478,258.4681
1862245,1866489,4244.37500000,-0.2430,1.1180,0.1169,7.7149,87.9253,98.0909,0.2814,1.2417,-0.2477,260.4601
1862245,1866500,4255.50000000,-0.2444,1.1162,0.1164,5.5798,87.8120,98.0327,0.2815,1.2417,-0.2477,262.5825
1862245,1866511,4266.62500000,-0.2458,1.1141,0.1164,3.3682,87.7383,97.9656,0.2816,1.2417,-0.2477,264.7316
1862245,1866522,4277.75000000,-0.2472,1.1123,0.1162,1.1439,87.6699,98.0007,0.2817,1.2417,-0.2476,266.9503
1862245,1866533,4288.87500000,-0.2494,1.1100,0.1161,358.7920,87.6090,98.0431,0.2818,1.2416,-0.2475,269.1844
1862245,1866544,4299.87500000,-0.2508,1.1077,0.1159,356.2462,87.5603,98.0589,0.2819,1.2415,-0.2475,271.5446
1862245,1866556,4311.00000000,-0.2522,1.1050,0.1156,353.7280,87.4084,97.9581,0.2821,1.2415,-0.2474,274.0948
1862245,1866567,4322.25000000,-0.2529,1.1022,0.1151,350.9771,87.3445,98.0508,0.2822,1.2414,-0.2472,276.6254
1862245,1866578,4333.37500000,-0.2545,1.1000,0.1143,348.2891,87.1188,98.3118,0.2824,1.2413,-0.2471,279.3839
1862245,1866589,4344.50000000,-0.2561,1.0972,0.1137,345.4300,87.1245,98.1109,0.2826,1.2413,-0.2470,282.1079
1862245,1866600,4355.62500000,-0.2573,1.0946,0.1133,342.6266,86.9410,98.1758,0.2827,1.2413,-0.2469,284.9482
1862245,1866611,4366.75000000,-0.2584,1.0911,0.1132,339.8726,86.7998,98.1763,0.2829,1.2413,-0.2468,287.7685
1862245,1866622,4377.87500000,-0.2593,1.0879,0.1129,337.0054,86.6996,98.2112,0.2831,1.2413,-0.2466,290.5289
1862245,1866633,4388.87500000,-0.2597,1.0852,0.1132,334.2238,86.4686,98.2362,0.2833,1.2413,-0.2465,293.3973
1862245,1866645,4400.00000000,-0.2592,1.0822,0.1130,331.7266,85.9237,98.5704,0.2835,1.2413,-0.2464,296.1922
1862245,1866656,4411.12500000,-0.2593,1.0799,0.1128,329.5896,86.2217,98.4943,0.2837,1.2414,-0.2463,298.7513
1862245,1866667,4422.25000000,-0.2585,1.0779,0.1133,327.3499,86.0961,98.4007,0.2839,1.2414,-0.2462,300.8404
1862245,1866678,4433.37500000,-0.2584,1.0753,0.1135,325.3705,85.9102,98.6842,0.2841,1.2414,-0.2461,303.0727
1862245,1866689,4444.50000000,-0.2582,1.0733,0.1136,323.3278,85.9043,98.5729,0.2843,1.2415,-0.2459,305.0725
1862245,1866700,4455.62500000,-0.2576,1.0714,0.1139,321.4095,85.7069,98.5884,0.2845,1.2416,-0.2458,307.0946
1862245,1866711,4466.62500000,-0.2575,1.0692,0.1141,319.4019,85.5268,99.0183,0.2846,1.2417,-0.2457,309.0158
1862245,1866722,4477.75000000,-0.2570,1.0669,0.1140,317.0663,85.4194,98.6645,0.2847,1.2418,-0.2457,311.0473
1862245,1866733,4488.87500000,-0.2570,1.0643,0.1137,314.7701,85.3556,98.9078,0.2848,1.2419,-0.2457,313.3501
1862245,1866745,4500.00000000,-0.2566,1.0621,0.1137,312.4296,85.1449,99.0770,0.2849,1.2419,-0.2456,315.6449
1862245,1866756,4511.12500000,-0.2560,1.0590,0.1133,309.8891,84.8564,99.1601,0.2850,1.2420,-0.2456,317.9874
1862245,1866767,4522.25000000,-0.2553,1.0562,0.1130,307.4870,84.6321,99.3541,0.2850,1.2420,-0.2457,320.5249
1862245,1866778,4533.37500000,-0.2546,1.0534,0.1130,305.0682,84.3475,99.5336,0.2851,1.2420,-0.2457,322.9251
1862245,1866789,4544.50000000,-0.2537,1.0508,0.1129,302.6071,83.9119,99.7881,0.2852,1.2420,-0.2458,325.3411
1862245,1866800,4555.50000000,-0.2524,1.0484,0.1127,300.1714,83.5513,100.0613,0.2854,1.2420,-0.2459,327.8064
1862245,1866811,4566.62500000,-0.2512,1.0459,0.1128,297.8711,83.2007,100.4513,0.2854,1.2420,-0.2460,330.2397
1862245,1866822,4577.75000000,-0.2501,1.0439,0.1127,295.6232,82.8081,100.6558,0.2855,1.2421,-0.2461,332.5416
1862245,1866833,4588.87500000,-0.2483,1.0420,0.1127,293.4211,82.2320,101.2086,0.2855,1.2421,-0.2463,334.7787
1862245,1866845,4600.00000000,-0.2469,1.0398,0.1128,291.1375,81.9783,101.2878,0.2856,1.2422,-0.2465,336.9902
1862245,1866856,4611.12500000,-0.2456,1.0381,0.1129,289.1288,81.4759,101.8905,0.2856,1.2423,-0.2466,339.2428
1862245,1866867,4622.25000000,-0.2444,1.0362,0.1122,286.9714,80.5395,102.6939,0.2855,1.2423,-0.2467,341.2537
